Target	total_coverage	average_coverage
chr13:99062988-99063078	2647	32.5540690562836
chr13:99064155-99064289	5232	43.3755832458423
chr13:99076826-99076905	1507	21.4899481069303
chr13:99083297-99083535	3887	22.8796838171137
chr13:99087830-99087961	6373	57.0028430057248
chr13:99091058-99091127	775	15.5767589086992
chr13:99091361-99091451	3865	58.8793395042045
chr13:99092215-99092298	3521	69.2066341232134
chr13:99092377-99092490	3223	39.7791304741576
chr13:99092924-99093091	3269	27.4984779531252
chr13:99098352-99098460	3371	34.9328812725305
chr13:99098920-99099072	7947	65.4755966582663
chr13:99100490-99100572	1886	28.6408462856336
chr13:103249389-103249554	550	4.90397064473615
chr13:103257143-103257272	6184	53.2346876936202
chr13:103266451-103266547	3429	39.5595167115719
chr13:103268746-103268851	4865	51.840260278343
chr13:103271072-103271197	4364	38.7537783231042
chr13:103275227-103275391	3786	25.6829111324067
chr13:103279362-103279517	5109	37.06259183195
chr13:103280198-103280275	3842	57.0940960795926
chr13:103281832-103281960	6233	57.6625137059127
chr13:103282446-103282546	4019	44.5282367737891
chr13:103286300-103286449	8163	68.6018862176136
chr13:103287937-103288053	4531	44.8894506935165
chr13:103288574-103288743	6132	40.3652551000396
chr13:103289432-103289590	5499	38.6978242683495
chr13:103290589-103290666	3841	56.165872865459
chr13:103292620-103292727	3834	40.3614901456657
chr13:103295572-103295727	10444	74.9224793165414
chr13:103296907-103297024	6171	58.5279412734147
chr13:103297259-103297360	9096	101.723650327816
chr13:103298644-103298741	5967	72.6628820271735
chr13:103299557-103299695	5754	46.3299573368904
chr13:103301257-103301502	9800	54.9218254550796
chr13:103301758-103301837	2598	36.3477539686522
chr13:103309406-103309558	1160	10.8915301798914
chr13:103315998-103316095	2370	29.8655388964923
chr13:103317145-103317276	5910	53.4261328355487
chr13:103326633-103326841	4541	24.5422408681567
chr13:103328646-103328766	622	10.0561641838671
chr13:103330577-103330667	5618	69.0920668111018
chr13:110802710-110802792	2833	47.3169733289028
chr13:110804681-110804854	5388	42.9360288308268
chr13:110807630-110807745	3392	41.1440316612794
chr13:110813539-110813717	11591	78.0435426233754
chr13:110814577-110814790	5948	36.2143467807688
chr13:110815810-110815909	3262	45.2235473187462
chr13:110817209-110817338	2335	26.6088558246107
chr13:110818579-110818651	1985	34.2757310962314
chr13:110819505-110819578	2628	44.7639283275902
chr13:110821976-110822110	5821	60.6747826687541
chr13:110822894-110823080	6007	45.3880324693927
chr13:110825067-110825118	1097	27.3699219261141
chr13:110826247-110826346	6528	92.2456649938342
chr13:110826793-110826874	1648	25.3380726382586
chr13:110826970-110827097	7169	75.4273722255901
chr13:110827565-110827705	2878	27.9056948209263
chr13:110828771-110828861	3076	42.6083012523951
chr13:110828973-110829072	5241	73.7751764219196
chr13:110829232-110829385	3276	29.488192871543
chr13:110830189-110830279	1754	27.1255037139933
chr13:110830411-110830579	5667	46.4851484242048
chr13:110831270-110831384	2981	37.3609334955959
chr13:110831618-110831769	3660	33.8833201916419
chr13:110833639-110833737	3097	44.0145454981129
chr13:110835340-110835445	1369	19.1417826978825
chr13:110835531-110835624	3668	54.0963463021912
chr13:110838732-110838901	5273	43.6486956953792
chr13:110839485-110839677	2443	17.8140711638782
chr13:110844561-110844632	4007	78.3359772539558
chr13:110845177-110845261	1911	30.2732963333559
chr13:110847370-110847466	2740	35.1767909672555
chr13:110850814-110850979	5693	48.2640316683271
chr13:110853201-110853237	1722	65.5877479812054
chr13:110853785-110853870	2817	44.7913063367734
chr13:110855913-110855955	613	19.4970704628324
chr13:110857700-110857754	814	21.8038344898904
chr13:110857841-110857886	1158	31.7293178261179
chr13:110859012-110859063	1350	36.3474464349162
chr13:110859212-110859239	2007	84.6305672462791
chr13:110859750-110859837	3050	43.6924177931365
chr13:110861196-110861238	3363	87.5233324472995
chr13:110861739-110861775	796	49.9722367430241
chr13:110862327-110862390	2038	44.871377217911
chr13:110862476-110862560	2948	44.985255563869
chr13:110863994-110864021	437	21.6413112705588
chr13:110864216-110864270	2074	62.2562541218125
chr13:110864764-110864827	1166	25.6376284838752
chr13:110864921-110864966	1292	39.6933322560785
chr13:110866129-110866174	2152	55.2318350415867
chr13:110866273-110866363	7375	110.802425687794
chr13:110895022-110895082	2585	57.0721663081683
chr13:110959291-110959375	67	2.71474921356183
chr13:112721973-112723149	16725	63.8422812740886
chr13:113344731-113344770	176	6.1913043539545
chr13:113439449-113439572	3258	35.9178149409962
chr13:113459271-113459361	4235	78.1707454189916
chr13:113460527-113460608	3429	46.7999713968299
chr13:113464933-113465041	2430	25.2251960895928
chr13:113470397-113470526	4665	46.5418388013731
chr13:113473618-113473722	2730	36.0457458702453
chr13:113474214-113474265	620	15.4620601592076
chr13:113477659-113477724	1481	25.3441272471899
chr13:113478658-113478740	2739	36.9296761381011
chr13:113479744-113479895	4751	35.3763853638704
chr13:113481008-113481206	7202	45.0636483223
chr13:113485689-113485863	3825	29.438356665799
chr13:113487174-113487338	2100	17.9125691876911
chr13:113488903-113488975	2373	36.381326401505
chr13:113490492-113490566	719	11.8449345747461
chr13:113496590-113496694	3684	39.7107281643702
chr13:113505351-113505533	6261	38.6373704601768
chr13:113508593-113508845	6025	33.5162554971552
chr13:113510225-113510400	8878	65.7305380216618
chr13:113512132-113512235	1500	16.1371493912551
chr13:113512459-113512605	7335	56.3579300193751
chr13:113513707-113513767	4158	76.2765674416051
chr13:113514601-113514729	2112	21.234389664952
chr13:113516754-113516890	4543	41.2907040167855
chr13:113526049-113526115	1449	24.2057240868826
chr13:113527887-113527991	2622	29.4813792430188
chr13:113530090-113530256	3524	29.2525091485452
chr13:113532531-113532609	3543	50.6543719713221
chr13:113536130-113536379	14161	79.7295552859669
chr13:114321702-114322401	20982	41.961978800248
chr13:114324002-114324130	11657	105.86774509528
chr13:114325814-114325972	4898	43.3532016239405
chr13:114426047-114426131	2486	41.2213499881877
chr13:114434192-114434317	7022	78.0293986832772
chr13:114435857-114436059	5967	40.7455565817888
chr13:114438041-114438337	13477	58.8647894316141
chr14:20757786-20757906	3183	35.4310687958449
chr14:20760142-20760287	3258	26.3525985063748
chr14:20763471-20763686	6043	36.4619439699861
chr14:20763867-20764014	7069	61.9520128526639
chr14:20764549-20764606	3056	60.1011340633842
chr14:20766956-20767048	2080	25.3157306650602
chr14:20767457-20767608	5018	39.7871404169517
chr14:20768766-20768978	6948	41.1207925104476
chr14:20769992-20770125	4478	38.1207041259878
chr14:20774046-20774097	2357	51.1964923402459
chr14:20897008-20897561	18480	46.249464701207
chr14:20897661-20897829	12926	99.2192098639083
chr14:20897954-20898835	45621	72.4148663179454
chr14:21558695-21559300	10990	42.1430206656651
chr14:21559570-21559702	5413	56.4254560353455
chr14:21560024-21561450	36694	45.0612626383425
chr14:21561745-21561751	122	23.4725780734161
chr14:21853772-21854336	18011	38.6857190907744
chr14:21859106-21859223	3720	37.6262222091769
chr14:21859622-21859802	5777	41.4051141176095
chr14:21859992-21860106	5458	53.1115887731599
chr14:21860666-21860969	12504	49.9104023275895
chr14:21861265-21861414	4187	32.9525548527295
chr14:21861635-21862355	29775	52.0628059681632
chr14:21862436-21862645	10034	56.4125070176788
chr14:21863071-21863279	8719	54.1172105572265
chr14:21863457-21863512	2480	50.0218982075776
chr14:21863976-21864052	2669	38.7873507559571
chr14:21865982-21866112	5998	51.242723344353
chr14:21867761-21867865	8078	87.0603111337988
chr14:21868140-21868230	6650	88.681064967183
chr14:21868310-21868467	9116	65.6016332790116
chr14:21868572-21868772	7879	43.8679789276837
chr14:21869034-21869231	5726	32.9877547373898
chr14:21869562-21869673	4317	43.1293854049217
chr14:21870116-21870296	6590	40.7457426723715
chr14:21870495-21870663	9205	65.6530002578418
chr14:21871176-21871372	5088	29.4631294905525
chr14:21871612-21871823	8440	44.550618395691
chr14:21873368-21873624	12657	55.1147439333781
chr14:21873880-21874024	8068	62.2656721310286
chr14:21875015-21875192	7650	48.5423613673896
chr14:21876471-21876715	7946	36.2917999138975
chr14:21876863-21876985	9238	84.0541810525082
chr14:21878010-21878148	4841	39.3376092700367
chr14:21881072-21881156	3310	43.5770178429593
chr14:21882460-21882578	4181	39.3133188706512
chr14:21883097-21883153	1422	28.9179394475403
chr14:21883733-21883802	1460	23.3440316436603
chr14:21883884-21884067	6602	40.1526296919717
chr14:21894287-21894402	6118	59.0203369552561
chr14:21896028-21896414	11265	36.2476596480286
chr14:21897123-21897495	17247	60.2573369968604
chr14:21898960-21899803	26674	39.8349798691031
chr14:21899970-21899976	277	44.2820389328685
chr14:21990838-21993789	121130	56.0985134004216
chr14:22004983-22005056	1964	34.5854179043399
chr14:23306027-23306135	1260	20.2609177790447
chr14:23310700-23310849	5251	47.1471576793056
chr14:23311122-23311245	6010	60.3546569268273
chr14:23311619-23311927	13391	60.0854856160166
chr14:23312466-23312628	5664	47.5121457632135
chr14:23312919-23313080	10163	84.4770408804011
chr14:23313580-23313719	5220	48.3708241054405
chr14:23313839-23313990	7425	60.8278314601922
chr14:23314460-23314576	2723	28.975714187895
chr14:23314917-23315249	9606	40.3938301096815
chr14:24675130-24675355	9136	47.356952819292
chr14:24675715-24675930	12494	75.0273120476985
chr14:24676322-24676716	33454	102.077337834342
chr14:24677170-24677353	5632	37.1446004193414
chr14:31364617-31364787	7970	54.0226516092126
chr14:31364868-31364955	6320	83.2419403255449
chr14:31371742-31371850	791	10.4317294335108
chr14:31374624-31374765	5726	46.7323173757445
chr14:31376083-31376251	6019	41.2848498245044
chr14:31380247-31380369	5846	53.1899244498165
chr14:31380983-31381031	436	10.0518151737964
chr14:31381213-31381389	14081	89.0229011147254
chr14:31382730-31382864	7184	59.5463050699502
chr14:31388172-31388313	3451	27.7179266984292
chr14:31398407-31398518	9490	94.8197411873122
chr14:31404369-31404511	6225	49.1635409567815
chr14:31405701-31405831	9267	80.4273750113913
chr14:31416296-31416470	2426	16.5397855952804
chr14:31420069-31420151	3264	44.8619776563465
chr14:31424826-31424900	1407	20.9939613439629
chr14:31425345-31425449	4402	48.5867744144645
chr14:31495110-31495392	4085	36.96526479248
chr14:37147689-37147690	46	27.1554554501174
chr14:37149863-37149925	4021	72.0907148925192
chr14:37153033-37153086	2590	53.6711293207069
chr14:37153949-37154131	10620	64.9402759483032
chr14:37180523-37180688	4743	31.9721468868348
chr14:37194775-37194883	3781	38.8209231888099
chr14:37198712-37198772	1548	28.402278193485
chr14:37203712-37203779	1958	32.2183447277554
chr14:37283123-37283207	1692	22.280904603321
chr14:37344161-37344210	2118	48.3181635780025
chr14:37641486-37641556	1584	31.2369618629807
chr14:38060570-38061917	58568	64.0119330125497
chr14:38064106-38064178	3134	52.0946650115102
chr14:39583510-39583680	1322	10.7166775221922
chr14:39584033-39584118	6141	79.9135810006605
chr14:39587203-39587293	1809	23.4717588847102
chr14:39587744-39587804	268	5.42223803786606
chr14:39591634-39591748	3765	36.6387150533766
chr14:39594196-39594241	276	6.8216603063097
chr14:39597484-39597553	2317	38.3640799885204
chr14:39601162-39601273	4673	47.1192953989645
chr14:39602865-39602924	1695	31.6140409364047
chr14:39605644-39605684	836	23.1822756076091
chr14:45398231-45398395	8823	59.8372661546747
chr14:45400536-45400745	2736	14.5816266690745
chr14:45403318-45403762	22136	55.6630936699742
chr14:45414233-45415132	51187	63.6421418779942
chr14:52156555-52156654	232	2.63770865177308
chr14:52164860-52164951	6082	74.8155098018385
chr14:52167774-52167854	1470	23.5266830775203
chr14:52169230-52169307	3376	48.9792053278411
chr14:52171467-52171654	4501	27.0924717086071
chr14:52174796-52174952	2134	15.2083120823271
chr14:52178249-52178315	1768	29.5325500995299
chr14:52179201-52179270	320	7.03350097831401
chr14:52182043-52182218	6328	44.7648012485959
chr14:52186773-52187109	15664	64.4387026172693
chr14:52188667-52188799	3863	34.2985209054744
chr14:52192497-52192589	7242	87.9477356835418
chr14:52194463-52194748	18783	74.168842973394
chr14:52456358-52456419	350	7.7249963615009
chr14:52458035-52458160	1808	16.0588137145985
chr14:52460441-52460541	3479	41.1107946433918
chr14:52465212-52465299	2968	51.9124700215605
chr14:52466426-52466515	5671	70.5132998018711
chr14:52468516-52468585	1775	28.6994604231527
chr14:52470912-52470961	399	8.93026713884989
chr14:52471080-52471235	2967	21.2849224286873
chr14:57675327-57675516	1423	8.38191740225385
chr14:57676285-57676501	14471	74.631518231817
chr14:57676671-57676780	971	15.5057498020155
chr14:57684700-57684787	1079	16.9011440782951
chr14:57686040-57686161	780	8.80899760687647
chr14:57689026-57689135	509	5.52519533233394
chr14:57696452-57696600	4235	32.3119309842203
chr14:57698224-57698434	1652	9.3439048492818
chr14:57699385-57699468	2215	32.5704822456783
chr14:57700461-57700602	1416	13.7442419625287
chr14:57700706-57700751	148	3.60344112620259
chr14:57702429-57702539	1709	17.8491489976802
chr14:57704056-57704085	1133	84.2782831681571
chr14:57706313-57706378	1938	32.856220951959
chr14:57710883-57711078	7665	43.7672616291252
chr14:57713429-57713577	911	7.54666843083408
chr14:57714336-57714431	2128	25.0391845396702
chr14:57735340-57735367	208	10.470927535461
chr14:58666936-58667013	4704	86.9304745030629
chr14:58669573-58669646	484	7.31879036191457
chr14:58674654-58674737	770	14.1131737354791
chr14:58675717-58675826	5661	57.5879131535358
chr14:58678010-58678118	5811	59.6582131794596
chr14:58680349-58680417	1604	26.0186354609348
chr14:58681923-58682003	3343	46.1844767945282
chr14:58686412-58686448	553	16.7302623716549
chr14:58690340-58690420	1625	23.2502551229523
chr14:58690501-58690575	2342	34.9489025997847
chr14:58697117-58697199	2287	39.5859705087082
chr14:58698784-58698986	4438	24.4631127387542
chr14:58701088-58701270	7411	45.3227843513059
chr14:64065497-64066661	69628	69.2755607526848
chr14:64694608-64694648	2497	83.9542964411231
chr14:64699855-64700042	10343	71.3693414395638
chr14:64701675-64701869	3443	24.4833796949435
chr14:64716264-64716398	9351	77.5187474571594
chr14:64723944-64724083	7224	66.9330792126771
chr14:64727167-64727467	6693	31.3423187602494
chr14:64735513-64735630	2057	19.6857458965472
chr14:64746699-64746872	9753	65.6694014230904
chr14:64749342-64749704	11283	35.1726825690688
chr14:64953641-64954776	66740	66.3532743214085
chr14:64957079-64957252	7513	48.3219216861577
chr14:64988223-64990365	119853	64.8248638597567
chr14:64998579-64998616	1493	44.4637933764065
chr14:70242999-70243106	1186	12.5243965081791
chr14:70245050-70245247	3894	22.2601887430368
chr14:70245899-70246078	6208	40.7213764554152
chr14:70252814-70253025	6438	36.6051334281376
chr14:70263517-70263873	14524	54.7828156068024
chr14:73437590-73437823	9225	54.6508962386565
chr14:73440788-73440902	4385	52.1334710201822
chr14:73441487-73441668	3998	30.0386141702964
chr14:73442259-73442430	5420	42.4337885882582
chr14:73444635-73444753	8130	82.9049036474814
chr14:73444845-73444943	5796	75.9482904632218
chr14:73445569-73445678	6468	69.4235121942133
chr14:73448497-73448604	3144	37.7601150364541
chr14:73459851-73460066	5709	34.4420721632141
chr14:73464519-73465024	20744	48.4075510197746
chr14:73490734-73491217	37137	92.4831046407968
chr14:73706487-73706541	539	33.6766358138049
chr14:73711352-73711468	1220	18.2803955393976
chr14:73712344-73712405	1126	42.1894848560352
chr14:73712781-73712884	2193	54.026156235163
chr14:73716692-73716823	3217	33.3200285539428
chr14:73717615-73717739	7133	80.2899605537826
chr14:73718372-73718545	5048	41.8148410766681
chr14:73718726-73718850	3244	38.4465372298801
chr14:73719357-73719484	8322	91.878264980072
chr14:73720462-73720670	9235	72.9542261904771
chr14:73721221-73721404	8221	62.5579316915275
chr14:73721585-73721727	3159	31.2148704000275
chr14:73725687-73725768	2151	38.6428769371503
chr14:73725977-73726254	6448	38.284872264249
chr14:73727417-73727538	875	10.0928833227469
chr14:73727864-73728003	3819	38.5487399055116
chr14:73729058-73729536	14643	43.1977631565795
chr14:73730353-73730491	2354	23.8731510700821
chr14:73730919-73731044	7566	84.6270792065187
chr14:73731296-73731435	2466	25.9436165788493
chr14:73732078-73732216	1979	20.5254511179508
chr14:73733209-73733337	2712	28.7397209767697
chr14:73733431-73733540	5116	60.6091856341691
chr14:73735265-73735432	1493	12.5140491965439
